age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
75.0,5,165968.0,11.0,6,3,1,4,0,0.0,0.0,30.0,38,0
39.0,3,185099.0,13.0,2,9,0,4,1,0.0,0.0,48.0,38,1
46.0,0,268281.0,12.0,0,0,4,4,0,0.0,0.0,40.0,38,0
51.0,3,154949.0,9.0,6,6,1,2,0,0.0,0.0,40.0,38,0
34.0,3,176711.0,9.0,0,7,3,4,1,0.0,0.0,40.0,38,0
23.0,3,165064.0,10.0,2,11,0,4,1,0.0,0.0,40.0,38,0
32.0,3,213750.0,11.0,4,7,1,4,1,0.0,0.0,45.0,38,0
45.0,5,77132.0,10.0,4,11,1,4,1,0.0,0.0,55.0,38,0
21.0,3,109667.0,10.0,4,7,3,4,1,0.0,0.0,40.0,38,0
36.0,3,162164.0,9.0,2,2,0,4,1,0.0,0.0,44.0,38,0
40.0,3,219591.0,6.0,2,2,0,4,1,0.0,0.0,50.0,38,0
20.0,8,327462.0,6.0,0,14,1,4,0,0.0,0.0,40.0,38,0
68.0,3,236943.0,5.0,0,4,1,2,1,0.0,0.0,20.0,38,0
40.0,3,89226.0,13.0,2,11,0,4,1,0.0,0.0,40.0,38,1
20.0,3,124751.0,10.0,4,0,3,4,0,0.0,0.0,24.0,38,0
48.0,1,144122.0,14.0,0,9,1,4,0,0.0,0.0,40.0,38,1
27.0,3,98769.0,13.0,4,11,1,4,1,0.0,0.0,45.0,38,0
57.0,0,170066.0,11.0,4,12,1,4,1,0.0,0.0,40.0,38,0
54.0,4,162439.0,9.0,2,3,0,4,1,0.0,0.0,98.0,38,1
47.0,3,22900.0,9.0,0,7,1,4,0,0.0,0.0,40.0,38,0
30.0,1,102130.0,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
17.0,8,215743.0,7.0,4,14,3,4,1,0.0,0.0,40.0,38,0
35.0,3,381583.0,10.0,2,2,0,3,1,0.0,0.0,45.0,38,1
56.0,1,198277.0,8.0,4,5,1,4,1,0.0,0.0,40.0,38,0
20.0,3,243178.0,9.0,4,5,3,4,1,0.0,0.0,28.0,38,0
38.0,1,177305.0,13.0,2,9,0,4,1,0.0,0.0,38.0,38,0
19.0,3,167149.0,10.0,4,11,3,4,0,0.0,0.0,25.0,38,0
24.0,3,270872.0,9.0,4,2,2,4,1,594.0,0.0,40.0,41,0
31.0,3,382368.0,10.0,4,0,1,4,1,0.0,0.0,40.0,10,0
44.0,1,277144.0,13.0,4,9,3,4,1,0.0,0.0,60.0,38,0
21.0,6,145651.0,10.0,4,11,3,2,0,0.0,1602.0,12.0,38,0
41.0,3,171351.0,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
18.0,3,265099.0,7.0,4,7,3,4,0,0.0,0.0,16.0,38,0
23.0,3,105617.0,5.0,4,13,3,4,1,0.0,0.0,40.0,38,0
37.0,1,217689.0,10.0,2,7,0,0,1,0.0,0.0,32.0,38,0
46.0,8,81136.0,11.0,0,14,4,4,1,0.0,0.0,30.0,38,0
43.0,5,73883.0,13.0,0,11,4,4,1,0.0,0.0,45.0,38,0
31.0,3,339482.0,2.0,2,6,0,4,1,0.0,0.0,40.0,25,0
40.0,3,326232.0,10.0,0,13,4,4,1,0.0,0.0,40.0,38,1
27.0,3,106316.0,15.0,0,9,1,4,0,0.0,0.0,12.0,38,0
64.0,1,198728.0,10.0,4,13,4,4,1,0.0,0.0,40.0,38,0
31.0,0,126501.0,11.0,4,9,3,4,1,0.0,0.0,40.0,38,0
48.0,3,233802.0,14.0,2,3,0,2,1,0.0,0.0,45.0,38,0
37.0,5,204501.0,13.0,2,11,0,4,1,0.0,0.0,20.0,1,1
28.0,3,208249.0,10.0,0,12,1,4,1,0.0,0.0,24.0,38,0
42.0,3,188693.0,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
60.0,4,93272.0,4.0,2,11,0,4,1,0.0,0.0,60.0,38,0
17.0,3,159299.0,7.0,4,7,3,4,0,0.0,0.0,20.0,38,0
21.0,8,303588.0,10.0,4,14,3,4,0,0.0,0.0,30.0,38,0
46.0,3,35136.0,6.0,0,0,3,2,1,0.0,0.0,40.0,38,0
18.0,3,139576.0,9.0,4,0,3,4,0,0.0,0.0,40.0,38,0
22.0,3,252355.0,9.0,4,7,1,4,1,0.0,0.0,27.0,38,0
44.0,5,83812.0,13.0,0,3,1,4,1,0.0,0.0,60.0,38,0
36.0,3,89718.0,9.0,2,11,0,4,1,0.0,0.0,40.0,38,0
65.0,3,222810.0,11.0,0,3,1,4,0,0.0,0.0,40.0,38,0
26.0,3,456618.0,9.0,4,7,1,4,1,0.0,0.0,40.0,25,0
21.0,3,296158.0,6.0,2,7,0,4,1,0.0,0.0,25.0,38,0
41.0,3,162140.0,9.0,0,2,1,4,1,0.0,2339.0,40.0,38,0
28.0,3,36601.0,10.0,4,7,4,4,0,0.0,0.0,35.0,38,0
27.0,3,195337.0,10.0,4,6,1,4,0,0.0,0.0,40.0,38,0
19.0,6,282721.0,10.0,4,7,1,2,1,0.0,0.0,12.0,38,0
40.0,3,206049.0,10.0,2,13,0,4,1,0.0,0.0,40.0,38,0
19.0,3,223392.0,9.0,4,5,3,4,1,0.0,0.0,15.0,38,0
40.0,3,27821.0,11.0,2,13,0,4,1,2829.0,0.0,40.0,38,0
37.0,3,131827.0,9.0,4,2,4,4,1,0.0,0.0,40.0,38,0
33.0,3,549413.0,10.0,2,0,0,2,1,0.0,0.0,40.0,38,1
34.0,3,69491.0,9.0,2,7,0,4,1,0.0,0.0,40.0,38,0
44.0,1,193755.0,12.0,4,10,1,4,1,0.0,0.0,40.0,38,0
33.0,3,598802.0,10.0,0,0,4,2,0,0.0,0.0,40.0,38,0
72.0,1,259762.0,9.0,2,3,0,4,1,2290.0,0.0,10.0,38,0
19.0,3,266255.0,9.0,4,11,3,4,0,0.0,0.0,40.0,38,0
59.0,3,32954.0,11.0,0,9,1,4,0,0.0,0.0,36.0,38,0
40.0,3,291808.0,9.0,0,10,1,2,0,0.0,0.0,40.0,38,0
35.0,3,190728.0,9.0,0,9,4,4,0,0.0,0.0,40.0,38,0
22.0,3,59184.0,12.0,4,0,1,4,1,0.0,0.0,45.0,38,0
41.0,3,196456.0,14.0,4,9,1,4,0,0.0,0.0,40.0,38,0
59.0,3,147989.0,10.0,2,12,0,4,1,0.0,0.0,50.0,38,1
50.0,3,195784.0,8.0,0,5,4,4,1,0.0,0.0,40.0,38,0
21.0,3,202214.0,12.0,4,0,1,4,0,0.0,0.0,10.0,38,0
40.0,4,225165.0,9.0,2,3,0,4,1,0.0,0.0,40.0,38,0
22.0,3,54825.0,9.0,4,11,1,4,1,0.0,0.0,40.0,38,0
43.0,3,188905.0,3.0,5,6,1,4,0,0.0,0.0,40.0,25,0
17.0,3,132636.0,7.0,4,13,3,4,0,0.0,0.0,16.0,38,0
42.0,1,228320.0,4.0,0,7,1,4,1,0.0,0.0,40.0,38,0
37.0,3,415500.0,10.0,2,6,0,2,1,0.0,0.0,40.0,38,1
19.0,3,254247.0,8.0,4,0,3,4,1,0.0,0.0,38.0,41,0
43.0,3,255635.0,3.0,2,6,0,3,1,0.0,0.0,40.0,25,0
46.0,3,96080.0,5.0,5,2,4,4,0,0.0,0.0,40.0,38,0
18.0,8,78181.0,9.0,4,14,3,4,0,0.0,0.0,20.0,38,0
50.0,1,339547.0,15.0,2,0,0,1,1,0.0,0.0,40.0,24,1
47.0,5,126500.0,4.0,2,11,0,4,1,0.0,0.0,40.0,32,0
31.0,3,511289.0,9.0,4,4,1,4,1,2907.0,0.0,99.0,38,0
33.0,3,159574.0,4.0,2,0,0,4,1,0.0,0.0,45.0,38,0
27.0,3,224105.0,9.0,2,6,0,4,1,7298.0,0.0,40.0,38,1
59.0,5,128105.0,9.0,2,4,0,4,1,0.0,0.0,35.0,38,0
39.0,1,89508.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
29.0,3,370242.0,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
26.0,3,67257.0,13.0,6,3,1,4,0,0.0,0.0,55.0,38,0
24.0,3,62952.0,9.0,4,2,3,4,1,0.0,0.0,40.0,38,0
25.0,3,111058.0,10.0,4,0,1,4,1,0.0,1980.0,40.0,38,0
30.0,3,29235.0,10.0,4,0,2,4,0,0.0,0.0,20.0,38,0
52.0,6,101119.0,7.0,2,13,0,4,1,0.0,0.0,40.0,38,0
51.0,0,140516.0,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1
30.0,3,159888.0,13.0,4,11,1,4,1,0.0,0.0,60.0,38,1
19.0,8,45643.0,10.0,4,14,3,4,0,0.0,0.0,25.0,38,0
23.0,3,166371.0,10.0,4,12,3,4,1,0.0,0.0,60.0,38,0
37.0,6,160910.0,16.0,2,9,0,4,1,0.0,0.0,45.0,38,0
25.0,6,257064.0,10.0,2,0,0,2,1,0.0,0.0,38.0,38,0
49.0,5,181307.0,15.0,2,9,0,4,1,15024.0,0.0,65.0,38,1
30.0,3,83253.0,9.0,2,9,0,4,1,0.0,0.0,55.0,38,0
40.0,3,128700.0,10.0,0,0,4,4,0,0.0,0.0,40.0,38,0
20.0,3,243010.0,9.0,4,6,2,3,1,0.0,0.0,32.0,38,0
35.0,5,37778.0,11.0,2,4,0,4,1,3103.0,0.0,55.0,38,0
24.0,3,132320.0,13.0,4,3,3,4,1,0.0,0.0,45.0,38,0
32.0,3,234755.0,9.0,5,2,4,2,1,0.0,0.0,40.0,38,0
35.0,3,142616.0,9.0,5,7,3,2,0,0.0,0.0,30.0,38,0
20.0,3,148509.0,9.0,4,7,1,4,0,0.0,0.0,40.0,38,0
29.0,6,240738.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
25.0,3,32276.0,9.0,4,2,3,4,1,0.0,0.0,28.0,38,0
50.0,1,163921.0,4.0,2,13,0,4,1,0.0,0.0,40.0,38,0
24.0,3,464103.0,9.0,4,0,1,4,1,0.0,0.0,50.0,38,0
49.0,8,271346.0,13.0,2,14,0,4,1,15024.0,0.0,60.0,38,1
30.0,1,327825.0,9.0,0,10,3,4,0,0.0,0.0,32.0,38,0
37.0,3,267085.0,10.0,2,0,0,4,1,0.0,0.0,40.0,38,0
50.0,3,266945.0,9.0,2,6,5,4,0,3137.0,0.0,40.0,7,0
20.0,3,234663.0,9.0,4,5,3,4,1,0.0,0.0,30.0,38,0
49.0,5,189123.0,9.0,2,2,0,4,1,5013.0,0.0,50.0,38,0
55.0,3,104996.0,4.0,2,13,0,4,1,0.0,0.0,50.0,38,0
61.0,3,101265.0,8.0,6,6,4,4,0,0.0,0.0,40.0,21,0
22.0,3,184975.0,9.0,3,7,3,4,0,0.0,0.0,3.0,38,0
23.0,3,246965.0,12.0,4,0,1,4,1,0.0,0.0,12.0,38,0
43.0,3,227065.0,9.0,4,9,1,4,1,4650.0,0.0,40.0,38,0
39.0,3,301867.0,13.0,0,0,1,1,0,0.0,0.0,24.0,29,0
21.0,3,185948.0,10.0,4,11,3,4,1,0.0,0.0,35.0,38,0
52.0,4,134854.0,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1
30.0,3,281030.0,11.0,2,11,0,4,1,4064.0,0.0,40.0,38,0
42.0,3,126701.0,13.0,0,0,4,4,1,9562.0,0.0,45.0,38,1
50.0,5,95949.0,13.0,2,2,0,4,1,0.0,0.0,50.0,38,0
51.0,5,88528.0,12.0,0,3,4,4,0,0.0,0.0,99.0,38,0
47.0,3,24723.0,6.0,0,3,1,0,0,0.0,0.0,45.0,38,0
49.0,8,171411.0,5.0,0,14,1,4,1,0.0,0.0,40.0,38,0
45.0,3,184581.0,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
48.0,0,100067.0,10.0,6,7,4,2,0,0.0,0.0,40.0,38,0
36.0,3,182863.0,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1
20.0,2,462294.0,10.0,4,14,3,2,1,0.0,0.0,40.0,38,0
61.0,3,85434.0,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
72.0,3,158092.0,13.0,0,11,1,4,1,0.0,0.0,30.0,38,0
19.0,3,104844.0,10.0,4,11,3,4,0,0.0,0.0,15.0,38,0
54.0,4,304570.0,13.0,2,6,0,1,1,7688.0,0.0,40.0,41,1
47.0,8,89806.0,10.0,0,14,1,0,0,0.0,0.0,35.0,38,0
39.0,3,106183.0,9.0,0,7,4,0,0,6849.0,0.0,40.0,38,0
24.0,3,89347.0,7.0,4,6,1,4,0,0.0,0.0,40.0,38,0
44.0,3,157236.0,10.0,3,5,4,4,1,0.0,0.0,40.0,30,0
19.0,3,261259.0,9.0,4,5,3,4,1,0.0,0.0,20.0,38,0
20.0,3,286166.0,9.0,4,11,1,4,1,0.0,0.0,48.0,38,0
23.0,3,122272.0,9.0,4,2,3,4,0,0.0,0.0,40.0,38,0
58.0,3,248739.0,9.0,2,4,0,4,1,0.0,0.0,53.0,38,1
20.0,3,224238.0,8.0,4,2,3,4,1,0.0,0.0,40.0,38,0
62.0,3,138157.0,9.0,2,3,0,4,1,0.0,0.0,12.0,38,0
25.0,3,148460.0,9.0,4,0,3,2,0,4416.0,0.0,40.0,32,0
67.0,3,236627.0,13.0,2,9,0,4,1,0.0,0.0,2.0,38,0
37.0,1,191364.0,12.0,2,3,0,4,1,0.0,0.0,40.0,9,1
36.0,3,353524.0,9.0,0,3,3,4,0,1831.0,0.0,40.0,38,0
38.0,3,391040.0,11.0,5,12,4,4,0,0.0,0.0,20.0,38,0
23.0,3,134997.0,9.0,0,7,4,4,0,0.0,0.0,80.0,38,0
28.0,3,392487.0,9.0,2,11,5,4,0,0.0,0.0,40.0,38,0
25.0,3,216724.0,9.0,0,3,3,4,1,0.0,0.0,40.0,38,0
41.0,5,174395.0,16.0,2,9,0,4,1,15024.0,0.0,55.0,38,1
63.0,3,383058.0,13.0,2,11,0,4,1,0.0,1848.0,40.0,38,1
60.0,5,96073.0,9.0,2,2,0,4,1,0.0,0.0,30.0,38,0
31.0,4,103435.0,9.0,2,3,0,4,1,0.0,0.0,50.0,38,0
29.0,5,96718.0,9.0,2,2,0,4,1,0.0,0.0,37.0,38,0
37.0,3,178948.0,13.0,2,3,5,4,0,7688.0,0.0,45.0,38,1
51.0,3,173987.0,5.0,2,11,0,4,1,0.0,0.0,40.0,38,0
45.0,3,34419.0,10.0,2,3,0,4,1,7298.0,0.0,40.0,38,1
27.0,3,224849.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
18.0,3,249857.0,10.0,4,7,3,4,1,0.0,0.0,20.0,38,0
34.0,3,340458.0,9.0,0,6,4,4,0,0.0,0.0,40.0,38,0
66.0,5,427422.0,16.0,2,11,0,4,1,0.0,2377.0,25.0,38,1
19.0,8,440417.0,10.0,4,14,3,4,0,0.0,0.0,15.0,38,0
36.0,3,175643.0,9.0,2,2,0,4,1,0.0,0.0,35.0,38,0
35.0,3,297485.0,13.0,0,3,4,4,0,0.0,0.0,40.0,38,0
27.0,3,232954.0,9.0,2,11,0,4,1,0.0,0.0,45.0,38,0
29.0,3,326330.0,10.0,0,3,3,4,0,1831.0,0.0,40.0,38,0
25.0,3,109419.0,9.0,4,0,3,4,0,0.0,0.0,40.0,38,0
22.0,3,127768.0,10.0,4,7,3,4,1,0.0,0.0,32.0,38,1
41.0,3,252986.0,10.0,2,2,0,4,1,0.0,0.0,48.0,38,1
20.0,3,380544.0,12.0,4,13,3,4,1,0.0,0.0,20.0,38,0
52.0,3,306108.0,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
34.0,3,232855.0,10.0,5,7,4,2,0,0.0,0.0,37.0,38,0
44.0,3,130126.0,15.0,0,9,1,4,1,0.0,0.0,45.0,38,1
50.0,3,194231.0,14.0,0,11,1,4,0,0.0,0.0,40.0,38,1
49.0,4,197038.0,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1
36.0,8,168223.0,13.0,4,14,3,4,0,0.0,0.0,40.0,38,0
71.0,6,26109.0,15.0,2,7,0,4,1,0.0,0.0,28.0,38,0
20.0,3,285671.0,9.0,4,7,2,2,1,0.0,0.0,25.0,38,0
20.0,3,153583.0,10.0,4,0,3,4,0,0.0,0.0,40.0,41,0
59.0,4,103948.0,9.0,2,11,0,4,1,0.0,0.0,60.0,38,1
41.0,3,439919.0,3.0,2,4,0,4,1,3411.0,0.0,40.0,25,0
38.0,3,40319.0,10.0,0,3,1,4,0,0.0,0.0,42.0,38,0
55.0,1,159028.0,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
17.0,3,98675.0,5.0,4,7,4,4,0,0.0,0.0,20.0,38,0
45.0,3,90758.0,13.0,2,3,0,4,1,0.0,0.0,55.0,38,1
43.0,5,75435.0,9.0,0,2,4,0,1,0.0,0.0,30.0,38,0
19.0,3,219189.0,8.0,4,7,3,4,1,0.0,0.0,25.0,38,0
33.0,3,203463.0,9.0,0,7,3,4,0,0.0,0.0,40.0,38,0
63.0,3,187635.0,9.0,4,3,1,4,1,0.0,0.0,40.0,38,0
39.0,5,154641.0,9.0,0,4,1,4,1,8614.0,0.0,50.0,38,1
34.0,3,27153.0,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
31.0,3,150324.0,12.0,4,6,4,4,1,0.0,0.0,40.0,38,0
21.0,3,83704.0,8.0,2,2,0,4,1,0.0,0.0,40.0,38,0
23.0,3,176262.0,11.0,4,0,2,4,0,0.0,0.0,36.0,38,0
20.0,3,179423.0,10.0,4,5,3,4,0,0.0,0.0,8.0,38,0
45.0,3,168038.0,13.0,0,11,1,4,1,0.0,0.0,60.0,38,1
59.0,3,108765.0,9.0,2,13,0,4,1,0.0,0.0,50.0,38,0
58.0,3,146477.0,14.0,2,3,0,4,1,15024.0,0.0,40.0,11,1
66.0,1,188220.0,9.0,6,0,4,4,0,0.0,0.0,35.0,38,1
37.0,3,292855.0,11.0,2,9,5,4,0,0.0,1887.0,35.0,38,1
29.0,3,114870.0,10.0,0,2,3,4,1,0.0,0.0,40.0,38,0
32.0,6,77723.0,13.0,0,3,1,1,0,0.0,0.0,40.0,38,0
39.0,3,284166.0,13.0,2,9,0,4,1,0.0,1902.0,50.0,38,1
57.0,3,133902.0,9.0,6,3,4,4,0,0.0,0.0,45.0,38,0
57.0,3,191318.0,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1
50.0,4,67794.0,9.0,3,11,1,4,1,0.0,0.0,60.0,38,0
44.0,4,357679.0,13.0,2,4,0,4,1,15024.0,0.0,65.0,38,1
56.0,3,117872.0,11.0,2,2,0,2,1,0.0,0.0,40.0,38,1
26.0,3,55929.0,14.0,4,3,1,4,0,0.0,0.0,48.0,38,0
22.0,8,165065.0,10.0,4,14,3,4,0,0.0,0.0,40.0,21,0
26.0,5,34307.0,11.0,4,4,3,4,1,0.0,0.0,65.0,38,0
33.0,3,246038.0,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
36.0,5,147258.0,11.0,2,4,0,4,1,0.0,0.0,60.0,38,1
45.0,3,329144.0,10.0,2,11,0,4,1,0.0,0.0,40.0,38,1
56.0,1,52953.0,16.0,0,9,1,4,0,0.0,1669.0,38.0,38,0
23.0,3,216181.0,10.0,4,11,3,4,1,0.0,0.0,36.0,19,0
23.0,3,391171.0,10.0,4,7,1,2,1,0.0,0.0,25.0,38,0
35.0,1,223242.0,13.0,0,9,1,4,1,0.0,0.0,40.0,38,0
39.0,3,103925.0,13.0,2,9,5,4,0,7688.0,0.0,32.0,38,1
45.0,3,38240.0,9.0,0,2,1,4,1,0.0,0.0,40.0,38,0
21.0,3,148444.0,10.0,4,11,3,4,0,0.0,0.0,25.0,38,0
56.0,6,110257.0,9.0,2,0,0,4,1,0.0,0.0,40.0,38,0
31.0,0,101345.0,9.0,4,5,3,4,0,0.0,0.0,40.0,38,0
44.0,3,268098.0,8.0,4,13,1,2,1,0.0,0.0,36.0,38,0
21.0,8,369084.0,10.0,4,14,2,4,1,0.0,0.0,10.0,38,0
31.0,3,288825.0,9.0,2,5,0,4,1,5013.0,0.0,40.0,38,0
20.0,3,162688.0,9.0,4,5,3,4,1,0.0,0.0,38.0,38,0
17.0,8,48751.0,7.0,4,14,3,2,0,0.0,0.0,40.0,38,0
44.0,0,184099.0,9.0,2,0,0,4,1,0.0,0.0,40.0,38,1
19.0,3,307496.0,10.0,4,7,3,4,0,0.0,0.0,23.0,38,0
71.0,8,176986.0,9.0,6,14,4,4,1,0.0,0.0,24.0,38,0
23.0,3,267955.0,10.0,4,11,1,4,0,0.0,0.0,40.0,38,0
21.0,3,283969.0,9.0,4,2,3,4,1,0.0,0.0,40.0,25,0
29.0,6,204516.0,14.0,2,9,0,4,1,0.0,0.0,15.0,38,0
33.0,3,167771.0,10.0,5,7,1,4,0,0.0,0.0,30.0,38,0
46.0,3,345073.0,9.0,0,3,1,4,1,0.0,0.0,48.0,38,1
21.0,8,380219.0,10.0,4,14,3,2,0,0.0,0.0,40.0,38,0
36.0,4,306156.0,10.0,2,11,0,4,1,15024.0,0.0,60.0,38,1
70.0,5,37203.0,14.0,2,9,0,4,1,9386.0,0.0,30.0,38,1
19.0,3,185097.0,9.0,4,5,1,4,0,0.0,0.0,37.0,38,0
29.0,3,144808.0,10.0,2,3,3,2,0,0.0,0.0,40.0,38,0
34.0,3,187203.0,12.0,4,11,4,4,1,0.0,0.0,50.0,38,0
26.0,3,125089.0,10.0,4,3,1,4,1,0.0,0.0,40.0,38,0
30.0,3,289458.0,13.0,4,3,1,4,0,0.0,0.0,40.0,38,0
34.0,3,144798.0,10.0,4,0,1,4,0,0.0,0.0,40.0,38,0
24.0,8,172152.0,13.0,4,14,1,1,1,0.0,0.0,25.0,35,0
28.0,3,207513.0,9.0,4,11,3,4,1,0.0,0.0,48.0,38,0
24.0,8,164574.0,10.0,4,14,3,4,1,0.0,0.0,40.0,38,0
76.0,3,199949.0,13.0,2,0,0,4,1,20051.0,0.0,50.0,38,1
19.0,3,213024.0,8.0,4,5,3,4,1,0.0,0.0,40.0,38,0
45.0,3,213140.0,6.0,2,2,0,4,1,2829.0,0.0,40.0,38,0
24.0,5,83374.0,10.0,4,9,1,1,1,0.0,0.0,30.0,38,1
37.0,3,192939.0,13.0,2,2,0,4,1,0.0,0.0,40.0,38,1
24.0,3,424494.0,13.0,2,9,0,4,1,0.0,0.0,30.0,38,0
24.0,3,215243.0,13.0,4,0,1,4,0,0.0,0.0,42.0,38,0
40.0,3,30682.0,9.0,2,6,0,4,1,0.0,0.0,45.0,38,1
20.0,3,306639.0,10.0,4,5,3,4,1,0.0,0.0,20.0,38,0
23.0,1,218678.0,7.0,2,5,0,4,1,0.0,0.0,40.0,38,0
25.0,3,219130.0,10.0,4,7,1,3,0,0.0,0.0,40.0,38,0
64.0,3,180624.0,12.0,4,9,2,4,0,0.0,0.0,30.0,38,0
53.0,1,200190.0,14.0,2,9,0,4,1,0.0,1977.0,55.0,38,1
28.0,3,194472.0,10.0,2,0,3,4,0,0.0,0.0,40.0,38,0
52.0,1,205767.0,14.0,2,9,0,2,1,0.0,0.0,40.0,38,1
28.0,3,249870.0,15.0,4,9,1,2,1,0.0,0.0,50.0,38,0
31.0,3,211242.0,12.0,2,3,0,4,1,0.0,0.0,55.0,38,1
77.0,3,149912.0,13.0,4,9,1,4,0,0.0,0.0,10.0,38,0
22.0,3,85389.0,9.0,4,12,3,4,1,0.0,0.0,40.0,38,0
17.0,8,806316.0,7.0,4,14,3,4,0,0.0,0.0,20.0,38,0
38.0,3,329980.0,13.0,4,3,1,4,1,0.0,0.0,55.0,38,0
45.0,8,236612.0,7.0,0,14,3,2,1,0.0,0.0,40.0,38,0
25.0,1,249214.0,10.0,4,0,4,2,0,0.0,0.0,40.0,38,0
50.0,3,257126.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
53.0,1,204397.0,9.0,2,3,0,4,1,0.0,0.0,60.0,38,0
24.0,3,291979.0,9.0,4,4,1,4,1,0.0,0.0,40.0,38,0
33.0,3,138667.0,9.0,2,0,0,4,1,0.0,0.0,50.0,38,1
57.0,0,42298.0,14.0,2,3,0,2,1,15024.0,0.0,40.0,38,1
39.0,3,375452.0,15.0,2,3,5,4,0,15024.0,0.0,48.0,38,1
30.0,3,94413.0,10.0,0,13,1,4,1,0.0,0.0,30.0,38,0
31.0,0,166626.0,9.0,2,0,0,4,1,0.0,0.0,40.0,38,1
39.0,6,326566.0,10.0,4,13,3,2,1,0.0,0.0,40.0,38,0
30.0,3,165503.0,13.0,4,11,3,4,0,0.0,0.0,65.0,38,0
48.0,3,102597.0,10.0,5,0,4,4,0,0.0,0.0,44.0,38,0
62.0,8,113234.0,14.0,2,14,5,4,0,0.0,0.0,40.0,38,0
39.0,3,177277.0,9.0,2,6,0,4,1,0.0,0.0,45.0,38,1
34.0,3,198103.0,9.0,4,13,3,4,1,0.0,1980.0,40.0,38,0
45.0,3,260490.0,14.0,2,3,0,4,1,0.0,0.0,50.0,38,1
32.0,3,237478.0,7.0,0,6,4,4,0,0.0,0.0,40.0,38,0
40.0,0,36885.0,10.0,4,0,1,4,0,0.0,0.0,50.0,38,0
17.0,3,166242.0,6.0,4,7,3,4,0,0.0,0.0,15.0,38,0
19.0,8,158603.0,6.0,4,14,3,2,1,0.0,0.0,25.0,38,0
25.0,3,274228.0,9.0,2,12,0,4,1,0.0,0.0,84.0,38,0
42.0,3,185145.0,10.0,2,13,0,4,1,0.0,0.0,57.0,38,0
66.0,3,28367.0,13.0,2,8,2,4,1,0.0,0.0,99.0,38,0
63.0,5,28612.0,9.0,6,11,1,4,1,0.0,0.0,70.0,38,0
43.0,3,191429.0,4.0,2,7,0,4,1,0.0,0.0,25.0,38,0
26.0,3,459548.0,9.0,4,5,1,4,1,0.0,0.0,20.0,25,0
23.0,3,65481.0,9.0,2,6,5,4,0,0.0,0.0,40.0,38,1
39.0,3,186130.0,15.0,2,3,0,4,1,0.0,0.0,55.0,38,1
47.0,4,350759.0,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1
36.0,3,359678.0,9.0,4,6,1,2,0,0.0,0.0,48.0,38,0
35.0,3,220595.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
25.0,3,29599.0,9.0,4,4,1,4,1,0.0,0.0,40.0,38,0
21.0,6,299153.0,10.0,4,0,3,4,0,0.0,0.0,15.0,38,0
46.0,3,75256.0,9.0,2,8,5,4,0,0.0,0.0,40.0,38,0
43.0,3,143583.0,6.0,2,5,0,2,1,0.0,0.0,40.0,38,0
31.0,6,207505.0,16.0,2,9,0,4,1,0.0,1977.0,70.0,38,1
41.0,3,308550.0,9.0,0,2,4,4,0,0.0,0.0,60.0,38,0
50.0,3,145717.0,9.0,6,0,4,4,0,0.0,0.0,35.0,38,0
36.0,3,334366.0,7.0,5,3,1,4,0,0.0,0.0,32.0,38,0
31.0,8,76198.0,9.0,5,14,3,4,0,0.0,0.0,20.0,38,0
45.0,5,155489.0,4.0,2,3,0,4,1,0.0,0.0,65.0,38,1
50.0,3,197322.0,7.0,2,3,0,4,1,0.0,0.0,50.0,38,1
52.0,3,194259.0,4.0,2,3,5,4,0,0.0,0.0,50.0,38,0
40.0,3,346189.0,16.0,2,9,0,4,1,0.0,0.0,40.0,38,1
55.0,3,98361.0,13.0,2,3,0,4,1,15024.0,0.0,55.0,38,1
64.0,8,178556.0,6.0,2,14,0,4,1,0.0,0.0,56.0,38,1
51.0,4,162943.0,15.0,2,9,0,4,1,0.0,0.0,40.0,38,1
30.0,3,19302.0,10.0,2,9,0,4,1,7688.0,0.0,40.0,38,1
56.0,6,67662.0,14.0,0,9,1,4,0,0.0,0.0,39.0,38,0
35.0,3,126675.0,9.0,2,3,0,4,1,0.0,0.0,48.0,38,0
